Last Price,Open Price,Max,Min,Size,Change Persent,Class
1.0003,0.9997,1.0024,0.9976,940.87,60000.0,XRP
0.9992,1.0003,1.0011,0.9971,1.63,0.0011,XRP
0.9988,0.9991,1.0014,0.9847,1.96,40000.0,XRP
0.9991,0.9988,0.9998,0.9982,1.05,30000.0,XRP
0.9987,0.9991,1.0007,0.9978,1.47,40000.0,XRP
0.9998,0.9987,1.0018,0.998,2.09,0.0011,XRP
0.9991,0.9997,1.0049,0.9958,3.11,70000.0,XRP
0.9995,0.9991,1.0008,0.998,1.7,40000.0,XRP
0.9998,0.9995,1.0003,0.9988,1.06,30000.0,XRP
1.0,0.9998,1.0002,0.9989,964.36,20000.0,XRP
0.9997,1.0,1.001,0.999,888.65,30000.0,XRP
1.0001,0.9997,1.0008,0.9992,1.18,40000.0,XRP
0.9999,1.0001,1.0005,0.9992,874.38,20000.0,XRP
1.0001,0.9999,1.0004,0.9993,729.03,20000.0,XRP
1.0,1.0001,1.0005,0.9997,685.52,10000.0,XRP
0.9996,1.0,1.0008,0.9994,893.98,40000.0,XRP
0.9994,1.0,1.0008,0.9992,1.43,20000.0,XRP
0.9993,0.9994,1.0003,0.9991,888.2,10000.0,XRP
0.9991,0.9993,0.9999,0.9989,988.42,20000.0,XRP
,0.9991,1.0003,0.999,885.09,0.0,XRP
0.9994,0.9992,1.0001,0.9983,910.88,30000.0,XRP
0.9995,0.9994,1.0,0.998,1.13,10000.0,XRP
0.9997,0.9995,1.0003,0.9958,1.42,20000.0,XRP
0.9998,0.9997,1.0002,0.9987,1.05,10000.0,XRP
0.9994,0.9999,1.0007,0.9992,1.69,40000.0,XRP
0.9995,0.9994,1.0011,0.9994,1.32,10000.0,XRP
0.9998,0.9995,1.0001,0.9993,1.1,30000.0,XRP
1.0,0.9998,1.001,0.9995,1.19,20000.0,XRP
1.0001,1.0,1.0006,0.9996,1.22,10000.0,XRP
0.9995,1.0002,1.0007,0.9988,1.33,60000.0,XRP
0.9992,0.9995,1.0,0.999,1.07,30000.0,XRP
0.9998,0.9993,1.0004,0.999,1.2,60000.0,XRP
0.9995,0.9998,1.0002,0.9989,1.07,30000.0,XRP
,0.9995,1.0002,0.9989,1.32,0.0,XRP
0.9989,0.9995,1.0001,0.9943,1.19,60000.0,XRP
0.9996,0.9989,1.0,0.9983,1.21,70000.0,XRP
0.9998,0.9996,1.0001,0.9994,940.95,20000.0,XRP
0.9993,0.9998,0.9999,0.9993,706.85,50000.0,XRP
0.9998,0.9993,1.0002,0.9992,695.64,50000.0,XRP
1.0002,0.9998,1.0005,0.9998,950.16,40000.0,XRP
0.9995,1.0002,1.0003,0.9993,830.84,70000.0,XRP
1.0001,0.9995,1.0004,0.9994,990.06,50000.0,XRP
0.9997,1.0001,1.0001,0.9992,1.14,40000.0,XRP
0.9993,0.9997,0.9998,0.9991,653.98,40000.0,XRP
0.9995,0.9993,0.9996,0.9991,855.07,20000.0,XRP
0.9997,0.9995,0.9997,0.9992,611.71,20000.0,XRP
0.9996,0.9997,0.9999,0.9993,1.18,10000.0,XRP
0.9998,0.9996,1.0001,0.9994,1.25,20000.0,XRP
1.0,0.9998,1.0003,0.9995,1.33,20000.0,XRP
0.9994,1.0,1.0,0.9993,1.27,60000.0,XRP
0.9996,0.9994,0.9998,0.9992,1.48,20000.0,XRP
0.9997,0.9996,1.0,0.9994,1.51,10000.0,XRP
0.9998,0.9997,1.0001,0.9996,1.45,10000.0,XRP
0.9999,0.9998,1.0,0.9996,992.48,10000.0,XRP
,0.9998,1.0,0.9996,1.42,0.0,XRP
0.9997,0.9999,1.0002,0.9996,1.28,20000.0,XRP
1.0003,0.9997,1.0004,0.9996,1.34,60000.0,XRP
1.0014,1.0003,1.1055,0.9999,8.01,0.0011,XRP
1.0013,1.0014,1.0017,1.0006,2.89,10000.0,XRP
1.0011,1.0013,1.0016,1.0008,2.23,20000.0,XRP
1.0009,1.0011,1.0012,1.0005,1.83,20000.0,XRP
1.0012,1.0009,1.0013,1.0005,1.55,30000.0,XRP
1.0015,1.0012,1.0028,1.0011,4.4,30000.0,XRP
1.0007,1.0015,1.0017,1.0006,2.55,80000.0,XRP
1.0013,1.0007,1.0016,1.0006,2.36,60000.0,XRP
1.0006,1.0013,1.0013,1.0005,1.46,70000.0,XRP
1.0003,1.0006,1.0011,1.0001,1.7,30000.0,XRP
1.0,1.0002,1.0005,0.9998,3.33,30000.0,XRP
0.9997,1.0,1.0002,0.9996,1.64,30000.0,XRP
0.9999,0.9997,1.0001,0.9996,1.96,20000.0,XRP
0.9997,0.9999,0.9999,0.9994,2.02,20000.0,XRP
1.0001,0.9996,1.0002,0.9996,1.87,40000.0,XRP
,1.0001,1.0002,0.9999,1.42,0.0,XRP
0.9999,1.0001,1.0001,0.9999,1.02,20000.0,XRP
0.9997,0.9999,1.0001,0.9995,1.27,20000.0,XRP
0.9999,0.9997,1.0003,0.9996,2.45,20000.0,XRP
,0.9999,1.0002,0.9998,1.03,0.0,XRP
,0.9999,1.0,0.9998,227.59,0.0,XRP
,0.9999,1.0,0.9999,129.64,0.0,XRP
,0.9999,0.9999,0.9999,,0.0,XRP
,0.9999,0.9999,0.9999,,0.0,XRP
0.9997,0.9999,1.0,0.9996,159.4,20000.0,XRP
0.9999,0.9997,1.0007,0.9994,215.01,20000.0,XRP
1.0017,0.9999,1.0277,0.9921,682.36,0.0018,XRP
1.0011,1.0018,1.0045,0.9992,256.96,60000.0,XRP
1.0005,1.0011,1.0019,1.0003,486.44,60000.0,XRP
0.9999,1.0005,1.0009,0.9998,730.36,60000.0,XRP
,0.9999,1.0035,0.9991,458.29,0.0,XRP
1.0,0.9999,1.0004,0.9996,420.68,0.0,XRP
1.0001,1.0,1.0002,0.9995,352.21,10000.0,XRP
1.0004,1.0001,1.0007,0.9999,353.85,40000.0,XRP
1.0002,1.0004,1.0008,1.0001,288.08,20000.0,XRP
